TRIP_MILES,TRIP_MINUTES,ESTIMATED_MINUTES,TRIP_MILES_SQ,FARE
-0.03699504945254723,31.516666666666666,0.40269820459399547,-0.3134104842307811,26.25
-0.987165608730868,8.066666666666666,-1.0617004065856999,-0.6659875397132679,7.0
-0.24906210181321584,41.55,0.09432052729373552,-0.43735742720371873,27.5
0.6873378696494771,36.18333333333333,0.8004263371120227,0.3060435199098804,35.44
2.3026278204226225,31.083333333333332,1.8955624475244839,2.7800979031179445,60.5
-0.17607798639038838,9.0,0.13622826292684784,-0.3976352149645547,27.0
-0.0686674014284912,19.666666666666668,0.13622826292684784,-0.3335739574681379,22.0
1.4942943156452686,54.06666666666667,1.3444361883494043,1.3534234784088595,51.5
0.15441612118467982,19.0,0.4888858118394527,-0.1792071828313477,25.5
0.2783514115253304,18.2,0.4406523802617198,-0.08101325573532013,27.0
-0.8274267900695851,18.083333333333332,-0.7730905291123797,-0.6432192683316719,11.25
0.6363866947316542,40.0,0.8004263371120227,0.2525500342994266,35.5
0.15441612118467982,18.0,0.4888858118394527,-0.1792071828313477,25.25
0.36923729110847414,32.516666666666666,0.39558179665629717,-0.003359458648927306,31.0
-0.7406720868311297,12.0,-0.5754125308429825,-0.6246709782837339,10.75
-1.0601497241536957,3.05,-1.3487288600728649,-0.6714794915151713,5.0
1.2657025579058465,37.3,1.2954120447785933,1.0185004958046089,43.75
-0.8825091413320965,13.216666666666667,-1.0617004065856999,-0.6527371163181992,9.5
4.313133641504288,43.0,2.543155569855029,7.967105750522172,92.5
1.2767190281583485,55.78333333333333,1.2954120447785933,1.0339483578361979,45.0
-1.0105756080174353,6.4,-1.0617004065856999,-0.6680846461964745,6.25
0.26595788249126534,26.85,0.4406523802617198,-0.0912323322687811,29.0
-0.7296556165786274,9.133333333333333,-0.5754125308429825,-0.622004226405481,11.0
1.267079616687409,45.766666666666666,1.2954120447785933,1.020427640716627,43.75
-0.19673386811383006,40.96666666666667,0.09432052729373552,-0.4091898604896735,26.0
1.1321278560942565,26.0,1.0605705828345495,0.8367792286798116,41.75
-0.6181138552720419,16.166666666666668,-0.5754125308429825,-0.5910509347133514,13.75
1.33180137942086,30.55,1.4258795236363961,1.1122403332092454,45.75
-0.7792297327148876,16.2,-0.7730905291123797,-0.6334519606196913,11.75
-0.11548740000162583,45.61666666666667,0.13622826292684784,-0.3623182969979566,30.0
-0.4019156265666849,16.216666666666665,-0.12470669478875666,-0.5105686481245107,17.25
0.6157308130082123,20.216666666666665,0.5355378194310304,0.23129113132260654,33.0
1.4226872590040038,30.783333333333335,1.4258795236363961,1.2452577414522932,46.0
-0.9582473743180496,13.466666666666667,-1.0617004065856999,-0.6629594824304573,9.0
-0.4941785649313914,11.35,-0.36429242869126627,-0.5482206187739785,13.91
1.30701432135273,31.7,1.2954120447785933,1.07679183209076,44.25
1.311145497697418,35.0,1.2954120447785933,1.0826752437695282,45.25
0.1957278846315634,38.63333333333333,0.4888858118394527,-0.1474627474384945,27.5
0.19159670828687492,42.25,0.4888858118394527,-0.150681600291542,29.5
-0.8370662015405246,12.433333333333334,-0.7730905291123797,-0.6450115405130058,9.5
-0.273849159881346,22.566666666666666,0.09432052729373552,-0.45014730956718124,20.0
-0.9196897284342916,9.0,-1.0617004065856999,-0.6581698557017532,8.0
-0.7902462029673899,12.866666666666667,-0.7730905291123797,-0.6358029129334142,10.75
-0.9885426675124308,8.0,-1.0617004065856999,-0.6661196711282882,6.75
-0.6415238545586092,19.716666666666665,-0.5754125308429825,-0.598143814863219,14.0
-0.9610014918811751,9.0,-1.0617004065856999,-0.6632687028373929,7.75
-0.7764756151517621,9.283333333333333,-0.7730905291123797,-0.6328532572786033,10.0
1.1734396195411396,56.0,1.0605705828345495,0.8918796735326908,43.5
-0.9733950209152401,9.316666666666666,-1.0617004065856999,-0.6646059166184494,9.0
-0.94860796284711,6.566666666666666,-1.0617004065856999,-0.6618426704288124,7.5
1.3662278489599298,31.0,1.4258795236363961,1.1620637454083047,45.0
-1.0243461958330633,4.483333333333333,-1.3487288600728649,-0.6691702071995461,5.75
1.3662278489599298,40.0,1.4258795236363961,1.1620637454083047,45.0
-1.038116783648691,8.316666666666666,-1.3487288600728649,-0.6701461155760449,9.0
0.3609749384190974,20.0,0.39558179665629717,-0.010616269475521573,28.25
1.2560631464349068,25.0,1.2954120447785933,1.0050411841559188,43.75
0.5510090502747617,20.55,0.5355378194310304,0.16627754076440432,31.75
0.3334337627878418,40.0,0.4406523802617198,-0.03452054206841261,31.0
-0.8756238474242826,13.2,-0.7730905291123797,-0.6516433313681346,9.75
0.9599955083989083,56.13333333333333,1.0226164071668253,0.6178166399920616,40.75
1.2133743242064607,23.533333333333335,1.2954120447785933,0.9460815151108063,42.18
0.8815031578498296,31.85,0.9000560482397988,0.5236573812907837,38.0
0.860847276126388,31.783333333333335,0.9000560482397988,0.4994707531844676,38.5
0.48077905241505947,24.516666666666666,0.39558179665629717,0.09847109780739013,32.0
-0.7544426746467575,13.216666666666667,-0.7730905291123797,-0.6279057307676342,11.0
-1.0518873714643189,3.35,-1.3487288600728649,-0.6710123713259707,5.25
-0.6580485599373628,13.0,-0.5754125308429825,-0.6029597582223006,13.0
1.3042602037896045,28.183333333333334,1.2954120447785933,1.0728750402695764,44.0
1.3441949084549252,36.88333333333333,1.4258795236363961,1.1300978117097744,44.75
-0.7475573807389436,14.483333333333333,-0.7730905291123797,-0.6263020611040057,11.56
-0.6855897355686184,8.666666666666666,-0.5754125308429825,-0.6106354420824033,11.0
1.280850204503037,41.81666666666667,1.2954120447785933,1.0397593987814289,44.0
1.031602565040173,21.733333333333334,1.0226164071668253,0.7068238700338119,39.75
-0.46526033051857296,12.7,-0.12470669478875666,-0.5369488770254178,15.16
1.2464237349639673,28.033333333333335,1.2954120447785933,0.9916356022942493,43.25
1.5108190210240222,26.933333333333334,1.3444361883494043,1.3788058684079536,47.75
-0.041126225797235495,30.216666666666665,0.40269820459399547,-0.31607339826710384,26.5
-0.8384432603220874,14.483333333333333,-0.7730905291123797,-0.6452631932909907,9.75
-1.0243461958330633,4.333333333333333,-1.3487288600728649,-0.6691702071995461,5.5
1.3868837306833712,57.3,1.4258795236363961,1.1922867506074586,46.25
1.261571381561158,31.683333333333334,1.2954120447785933,1.012725640226147,43.75
-0.649786207247986,16.983333333333334,-0.5754125308429825,-0.6005715240155429,13.25
-0.9265750223421055,8.3,-1.0617004065856999,-0.6590881964493013,7.75
1.1321278560942565,23.0,1.0605705828345495,0.8367792286798116,41.0
-0.9885426675124308,3.0,-1.0617004065856999,-0.6661196711282882,6.0
0.2508102358940746,25.0,0.4406523802617198,-0.10360169680933662,28.0
-0.9568703155364868,7.566666666666666,-1.0617004065856999,-0.662803227437591,7.5
1.311145497697418,39.0,1.2954120447785933,1.0826752437695282,44.25
-1.05739560659057,8.0,-1.3487288600728649,-0.6713281708905007,6.0
-1.0436250187749423,6.0,-1.3487288600728649,-0.670505776191204,6.0
0.2439249419862608,54.766666666666666,0.4406523802617198,-0.10918027418623256,35.25
-0.744803263175818,18.55,-0.7730905291123797,-0.6256529175546941,10.48
-0.8081479671277062,30.283333333333335,-0.7730905291123797,-0.6394735346079418,15.25
-0.6442779721217348,10.0,-0.5754125308429825,-0.5989574373523899,12.0
1.3979002009358739,38.93333333333333,1.4258795236363961,1.2085065671301214,46.75
1.298751968663353,30.066666666666666,1.2954120447785933,1.0650546149423967,44.25
-1.0174609019252492,8.266666666666667,-1.3487288600728649,-0.6686411332763319,6.5
-0.9196897284342916,7.083333333333333,-1.0617004065856999,-0.6581698557017532,8.0
-0.9610014918811751,6.966666666666667,-1.0617004065856999,-0.6632687028373929,7.0
1.452982552198385,54.983333333333334,1.4258795236363961,1.2906583149585342,47.25
3.555751311644756,50.0,2.543155569855029,5.738690246994512,82.0
-1.0023132553280587,6.0,-1.0617004065856999,-0.6673806763338765,6.25
0.37336846745316243,14.35,0.39558179665629717,0.0002837498689570754,28.75
-1.0711661944061979,5.0,-1.3487288600728649,-0.6720409129632245,5.25
0.6639278703629098,27.0,0.8004263371120227,0.2812790224615249,67.25
1.3910149070280597,33.766666666666666,1.4258795236363961,1.1983609578564642,47.5
-0.8370662015405246,10.383333333333333,-0.7730905291123797,-0.6450115405130058,9.25
-1.0739203119693235,6.166666666666667,-1.3487288600728649,-0.6721703030625805,5.75
1.0550125643267403,43.75,1.0605705828345495,0.7365655002023109,41.5
-0.955493256754924,7.716666666666667,-1.0617004065856999,-0.6626458759184589,9.0
-0.7998856144383294,14.566666666666666,-0.7730905291123797,-0.6378024285789708,12.9
0.5813043434691427,15.25,0.5355378194310304,0.19640788949410423,32.0
1.4144249063146268,59.0,1.4258795236363961,1.2329678750660023,48.0
-0.9665097270074262,9.583333333333334,-1.0617004065856999,-0.6638739853360753,7.5
-0.8921485528030358,8.0,-1.0617004065856999,-0.6542223611451291,7.75
0.8002566897376254,32.96666666666667,0.9000560482397988,0.429946601832189,40.83
-0.8577220832639663,12.35,-0.7730905291123797,-0.6486711969248763,9.75
-0.9775261972599285,5.283333333333333,-1.0617004065856999,-0.665031917072685,6.5
1.3386866733286742,43.0,1.4258795236363961,1.122150189335771,45.0
-1.0271003133961887,7.933333333333334,-1.3487288600728649,-0.6693741610849717,7.0
1.2285219708036512,33.0,1.2954120447785933,0.9668820701085514,43.5
0.6253702244791519,26.366666666666667,0.5355378194310304,0.2411812499763488,33.75
-0.8962797291477242,7.916666666666667,-1.0617004065856999,-0.6548424467483988,8.25
-0.9692638445705518,5.066666666666666,-1.0617004065856999,-0.6641700474278222,9.0
-0.9320832574683566,9.2,-1.0617004065856999,-0.6598031315745565,7.75
1.435080788038069,36.666666666666664,1.4258795236363961,1.263766556554665,47.5
-0.8439514954483385,9.383333333333333,-0.7730905291123797,-0.6462588391402726,9.25
0.4215655248078598,15.716666666666667,0.39558179665629717,0.04351703921098515,29.5
0.5028119929200641,35.583333333333336,0.5355378194310304,0.11943668000812759,33.75
-1.0601497241536957,7.2,-1.3487288600728649,-0.6714794915151713,9.0
0.2976302344672092,25.283333333333335,0.4406523802617198,-0.06494037373226531,29.0
0.35959787963753465,29.466666666666665,0.4406523802617198,-0.011821900104690529,30.75
-0.030109755544733215,21.183333333333334,0.40269820459399547,-0.3089503636449286,22.5
-0.9527391391917984,10.15,-1.0617004065856999,-0.6623278833013975,8.0
-0.6015891498932886,10.45,-0.36429242869126627,-0.5858534002137962,13.73
-0.9926738438571192,9.2,-1.0617004065856999,-0.6665094862157548,7.25
-1.0477561951196306,4.0,-1.3487288600728649,-0.6707640081267832,9.0
1.311145497697418,35.0,1.2954120447785933,1.0826752437695282,44.0
-1.0298544309593143,5.0,-1.3487288600728649,-0.6695737288653344,5.75
1.229899029585214,26.183333333333334,1.2954120447785933,0.9687796088113949,43.0
-0.27247210109978315,51.666666666666664,0.09432052729373552,-0.4494460810202475,28.25
1.8344278346912761,56.5,1.537369914660336,1.9077016061039906,75.41
-1.0436250187749423,3.0,-1.3487288600728649,-0.670505776191204,5.25
1.269833734250535,24.0,1.2954120447785933,1.024285220119462,42.5
-0.2063732795847696,20.8,0.09432052729373552,-0.4144975958789344,21.75
-0.4487356251398195,37.8,-0.12470669478875666,-0.5302907695399116,16.21
0.7878631607035603,62.0,0.9000560482397988,0.41598727420632664,41.25
-1.013329725580561,4.616666666666666,-1.0617004065856999,-0.6683105306072146,6.0
1.7215090146031278,29.683333333333334,1.568207682390362,1.7162722436855617,50.75
1.1582919729439491,39.416666666666664,1.0605705828345495,0.8715615900918663,43.0
1.2202596181142744,35.55,1.2954120447785933,0.9555198649430676,43.75
-0.24493092546852757,24.0,0.09432052729373552,-0.43519123956577127,20.75
0.034612007188717715,54.88333333333333,0.40269820459399547,-0.26568527504119416,32.0
0.7148790452807329,61.983333333333334,0.8004263371120227,0.3355839375086185,62.0
-0.4129320968191872,16.2,-0.12470669478875666,-0.5153231860127114,17.0
-0.885263258895222,9.183333333333334,-1.0617004065856999,-0.653166954614365,8.5
1.2285219708036512,40.0,1.2954120447785933,0.9668820701085514,42.75
-1.0105756080174353,5.316666666666666,-1.0617004065856999,-0.6680846461964745,6.25
0.4367131714050506,42.96666666666667,0.39558179665629717,0.05738206557799499,31.0
1.2216366768958373,30.55,1.2954120447785933,0.9574108244883175,43.0
1.3565884374889903,29.133333333333333,1.4258795236363961,1.148044108837827,58.71
0.47527081728880843,37.11666666666667,0.39558179665629717,0.09327356330783503,32.5
-0.8921485528030358,10.0,-1.0617004065856999,-0.6542223611451291,8.75
1.2739649105952229,23.85,1.2954120447785933,1.0300798131707063,43.5
-0.5616544452279678,14.0,-0.36429242869126627,-0.5726408069748952,14.25
-0.878377964987408,8.0,-0.7730905291123797,-0.6520841349269576,8.5
-0.974772079696803,7.0,-1.0617004065856999,-0.664749013296127,6.75
-0.18984857420601617,22.0,0.13622826292684784,-0.4053657251379438,19.5
1.7283943085109417,41.46666666666667,1.568207682390362,1.7277336844780937,51.25
-1.0711661944061979,2.0,-1.3487288600728649,-0.6720409129632245,4.75
2.178692530081972,34.0,1.5247185227710947,2.536833551065976,58.0
1.4488513758536965,36.0,1.4258795236363961,1.284436076663655,47.0
-0.9430997277208589,8.033333333333333,-1.0617004065856999,-0.6611803685643121,7.75
-0.46526033051857296,17.05,-0.12470669478875666,-0.5369488770254178,15.5
-0.9733950209152401,5.916666666666667,-1.0617004065856999,-0.6646059166184494,9.0
0.5702878732166404,89.56666666666666,0.5355378194310304,0.1853899935760597,52.25
-1.062903841716821,6.783333333333333,-1.3487288600728649,-0.671626426034779,9.0
-1.0023132553280587,7.0,-1.0617004065856999,-0.6673806763338765,6.5
-0.9857885499493053,8.05,-1.0617004065856999,-0.6658543117719817,7.0
-1.0436250187749423,8.0,-1.3487288600728649,-0.670505776191204,6.5
-0.9183126696527288,18.133333333333333,-1.0617004065856999,-0.6579828979734466,11.0
1.7380337199818812,24.0,1.537369914660336,1.7438257556907992,51.0
1.2312760883667768,36.56666666666667,1.2954120447785933,0.9706782440405048,43.0
1.3359325557655481,35.733333333333334,1.4258795236363961,1.1181829573063629,45.25
1.3304243206392972,40.0,1.4258795236363961,1.1102616515627373,45.0
1.319407850386795,25.716666666666665,1.2954120447785933,1.0944716733362407,44.5
-1.0339856073040026,5.75,-1.3487288600728649,-0.6698648565888854,5.75
1.269833734250535,35.0,1.2954120447785933,1.024285220119462,44.25
-1.0560185478090072,4.6,-1.3487288600728649,-0.6712508657887668,5.5
0.4559919943469294,22.75,0.39558179665629717,0.07522035486887343,31.0
-0.7503114983020692,22.616666666666667,-0.7730905291123797,-0.6269468185482543,11.14
-0.019093285292230935,19.066666666666666,0.40269820459399547,-0.3017571513417467,23.75
-1.0422479599933794,4.966666666666667,-1.3487288600728649,-0.6704175058268128,5.75
1.7036072504428117,26.866666666666667,1.568207682390362,1.6866007911980696,50.0
-1.05739560659057,5.0,-1.3487288600728649,-0.6713281708905007,5.25
1.2601943227795953,47.516666666666666,1.2954120447785933,1.0108028814191916,45.0
-0.5465067986307772,13.716666666666667,-0.36429242869126627,-0.5673878978989206,14.5
0.44359846531286434,33.0,0.39558179665629717,0.06372821134090129,35.25
-0.9610014918811751,8.3,-1.0617004065856999,-0.6632687028373929,7.5
-0.9926738438571192,7.8,-1.0617004065856999,-0.6665094862157548,7.0
-0.5258509169073354,16.533333333333335,-0.36429242869126627,-0.5600110174462292,16.0
0.223269060262819,30.0,0.4406523802617198,-0.12575152737706138,30.5
0.6460261062025937,49.56666666666667,0.8004263371120227,0.26255528821107044,37.25
-0.974772079696803,7.0,-1.0617004065856999,-0.664749013296127,6.75
-1.0711661944061979,3.7666666666666666,-1.3487288600728649,-0.6720409129632245,5.0
-0.6594256187189255,16.316666666666666,-0.5754125308429825,-0.6033539594148303,12.75
-0.9499850216286728,5.866666666666666,-1.0617004065856999,-0.6620055045792732,9.0
-1.0711661944061979,2.2,-1.3487288600728649,-0.6720409129632245,9.0
0.8016337485191881,29.933333333333334,0.9000560482397988,0.4315031208663912,36.0
-0.26283268962884376,17.116666666666667,0.09432052729373552,-0.4445067784562715,19.25
-0.9802803148230541,8.516666666666667,-1.0617004065856999,-0.6653104347441803,7.5
0.04700553622278275,50.016666666666666,0.40269820459399547,-0.2571241462215154,32.5
-0.9293291399052311,8.783333333333333,-1.0617004065856999,-0.6594478570644604,8.0
-0.8232956137248967,35.0,-0.7730905291123797,-0.6424347037885428,16.75
1.238161382274591,65.36666666666666,1.2954120447785933,0.9801878680800393,45.25
-0.7420491456126924,11.15,-0.7730905291123797,-0.6249993879003196,10.5
-1.0436250187749423,7.0,-1.3487288600728649,-0.670505776191204,6.25
-0.31378386454666674,14.0,0.09432052729373552,-0.4700059485026654,17.5
3.789851304510429,74.0,2.543155569855029,6.392055422429106,89.25
1.006815506972043,41.95,1.0226164071668253,0.6756781379820468,40.75
-0.7379179692680042,13.4,-0.5754125308429825,-0.624010869471765,12.4
0.25907258858345134,19.016666666666666,0.4406523802617198,-0.09687121859029227,27.25
-1.0243461958330633,7.35,-1.3487288600728649,-0.6691702071995461,9.0
0.5455008151485105,23.783333333333335,0.5355378194310304,0.16085631490664024,32.5
1.2739649105952229,31.9,1.2954120447785933,1.0300798131707063,43.5
-0.8315579664142735,11.616666666666667,-0.7730905291123797,-0.6439939641384094,9.75
-0.9692638445705518,8.566666666666666,-1.0617004065856999,-0.6641700474278222,9.0
-1.0160838431436865,10.0,-1.0617004065856999,-0.6685320289128919,7.75
-0.8770009062058454,10.916666666666666,-0.7730905291123797,-0.651864281410679,9.0
-0.8274267900695851,22.6,-0.7730905291123797,-0.6432192683316719,13.0
0.9159296273888992,50.75,1.0226164071668253,0.5645166912675086,43.25
1.3662278489599298,58.0,1.4258795236363961,1.1620637454083047,46.75
-0.6979832646026833,14.133333333333333,-0.5754125308429825,-0.6139464031417718,12.0
1.2836043220661624,35.0,1.2954120447785933,1.0436389087095777,44.0
-1.018837960706812,13.9,-1.3487288600728649,-0.6687491411135061,8.5
0.6226161069160264,28.0,0.5355378194310304,0.23835001915823661,34.25
0.15441612118467982,22.0,0.4888858118394527,-0.1792071828313477,26.0
1.1775707958858281,40.93333333333333,1.0605705828345495,0.8974439960681324,42.25
-0.9004109054924126,16.516666666666666,-1.0617004065856999,-0.655452663615277,10.5
-0.6167367964904791,19.0,-0.5754125308429825,-0.59062383773285,15.75
-0.13338916416194202,16.066666666666666,0.13622826292684784,-0.3729737909851777,20.75
-0.5396215047229632,17.083333333333332,-0.36429242869126627,-0.5649563509046667,16.0
-0.8508367893561524,10.0,-0.7730905291123797,-0.647478724610896,9.25
0.5702878732166404,31.75,0.5355378194310304,0.1853899935760597,33.5
1.311145497697418,28.0,1.2954120447785933,1.0826752437695282,44.25
0.2783514115253304,36.0,0.4406523802617198,-0.08101325573532013,31.0
0.8016337485191881,33.0,0.9000560482397988,0.4315031208663912,36.0
-0.8646073771717803,12.0,-0.7730905291123797,-0.6498362560822133,9.75
0.019464360591526925,32.916666666666664,0.40269820459399547,-0.27602825904268263,25.75
-0.9802803148230541,7.316666666666666,-1.0617004065856999,-0.6653104347441803,7.0
-1.0312314897408772,4.366666666666666,-1.3487288600728649,-0.6696718679661171,5.5
-1.062903841716821,2.6666666666666665,-1.3487288600728649,-0.671626426034779,4.75
-0.9004109054924126,5.8,-1.0617004065856999,-0.655452663615277,7.5
-0.955493256754924,6.55,-1.0617004065856999,-0.6626458759184589,9.0
0.39815552552129246,20.783333333333335,0.39558179665629717,0.022350244440486392,29.75
1.4061625536252502,43.75,1.4258795236363961,1.2207174836252788,46.5
1.1045866804630005,22.0,1.0605705828345495,0.8005938619107558,40.25
-1.0601497241536957,3.683333333333333,-1.3487288600728649,-0.6714794915151713,5.0
1.243669617400842,33.31666666666667,1.2954120447785933,0.9878153047844497,44.25
-1.0711661944061979,4.0,-1.3487288600728649,-0.6720409129632245,4.75
-0.6456550309032977,6.583333333333333,-0.5754125308429825,-0.5993626038075768,11.75
0.3472043506034696,19.0,0.4406523802617198,-0.022623232085253568,29.75
0.45461493556536664,44.81666666666667,0.39558179665629717,0.07393906392736915,35.0
0.6969772811204166,71.1,0.8004263371120227,0.316332774124348,45.25
-0.7392950280495669,16.466666666666665,-0.5754125308429825,-0.6243414721408823,12.5
-0.6415238545586092,15.1,-0.5754125308429825,-0.598143814863219,13.17
-0.9610014918811751,9.0,-1.0617004065856999,-0.6632687028373929,7.75
-0.46526033051857296,12.216666666666667,-0.12470669478875666,-0.5369488770254178,15.25
-0.6966062058211205,11.7,-0.5754125308429825,-0.6135829046846827,12.0
-0.4872932710235775,19.716666666666665,-0.36429242869126627,-0.545580731789236,17.55
1.3083913801342926,20.983333333333334,1.2954120447785933,1.0787518727907501,43.75
-0.8838862001136593,8.766666666666667,-1.0617004065856999,-0.6529525837294149,8.5
-0.9128044345264777,9.366666666666667,-1.0617004065856999,-0.6572241017975621,8.5
-1.0436250187749423,7.0,-1.3487288600728649,-0.670505776191204,6.0
1.3620966726152413,28.183333333333334,1.4258795236363961,1.1560487505776482,55.0
-1.0091985492358726,7.35,-1.0617004065856999,-0.6679700592017057,6.75
-0.5134573878732703,15.95,-0.36429242869126627,-0.5554664643379155,14.5
-0.14165151685131877,21.3,0.13622826292684784,-0.3778292092898255,49.17
0.27422023518064187,45.8,0.4406523802617198,-0.0844294833161988,31.25
1.269833734250535,50.583333333333336,1.2954120447785933,1.024285220119462,44.25
-0.5699167979173445,31.533333333333335,-0.36429242869126627,-0.5754501072676926,18.5
-1.0339856073040026,5.633333333333334,-1.3487288600728649,-0.6698648565888854,5.75
-0.7847379678411388,12.666666666666666,-0.7730905291123797,-0.6346362089866785,10.5
-0.9059191406186639,11.0,-1.0617004065856999,-0.6562509347367277,8.75
1.3249160855130462,33.0,1.4258795236363961,1.1023578902393631,46.0
0.023595536936215432,12.016666666666667,0.40269820459399547,-0.27322060353928357,22.5
-0.7420491456126924,12.4,-0.7730905291123797,-0.6249993879003196,11.25
-1.062903841716821,6.05,-1.3487288600728649,-0.671626426034779,6.0
0.17782612047124713,21.183333333333334,0.4888858118394527,-0.16133983559442736,26.5
1.1940955012645817,31.016666666666666,1.2954120447785933,0.9197999735738147,42.0
1.30701432135273,30.066666666666666,1.2954120447785933,1.07679183209076,45.25
-1.0023132553280587,9.0,-1.0617004065856999,-0.6673806763338765,7.25
-0.2945050416047877,23.466666666666665,0.09432052729373552,-0.4605341546192987,19.5
-0.6029662086748513,15.466666666666667,-0.36429242869126627,-0.5862925589832206,13.5
-0.7599509097730087,11.566666666666666,-0.7730905291123797,-0.629168929025754,10.5
-0.9857885499493053,8.25,-1.0617004065856999,-0.6658543117719817,7.25
-1.0532644302458816,3.8,-1.3487288600728649,-0.6710929660065018,9.0
0.5537631678378871,32.516666666666666,0.5355378194310304,0.16899473285088062,33.5
-0.25457033693946696,14.016666666666667,0.09432052729373552,-0.44023032601992856,19.0
-0.8949026703661616,11.083333333333334,-1.0617004065856999,-0.6546368480735746,11.37
-0.878377964987408,8.45,-0.7730905291123797,-0.6520841349269576,8.25
-0.5203426817810843,12.0,-0.36429242869126627,-0.5580021813274136,14.25
1.261571381561158,44.11666666666667,1.2954120447785933,1.012725640226147,43.75
-0.4804079771157636,58.8,-0.36429242869126627,-0.5429134316478504,29.75
-0.9238209047789799,6.55,-1.0617004065856999,-0.6587241497290793,7.5
-0.7076226760736228,21.233333333333334,-0.5754125308429825,-0.6164601896059554,13.75
-1.05739560659057,6.383333333333334,-1.3487288600728649,-0.6713281708905007,9.0
-0.8370662015405246,12.0,-0.7730905291123797,-0.6450115405130058,9.75
-1.0023132553280587,5.2,-1.0617004065856999,-0.6673806763338765,6.25
-0.3275544523622946,12.983333333333333,0.09432052729373552,-0.47663993241032554,17.25
-0.8825091413320965,14.666666666666666,-1.0617004065856999,-0.6527371163181992,9.0
0.2783514115253304,20.0,0.4406523802617198,-0.08101325573532013,28.0
-1.0436250187749423,8.0,-1.3487288600728649,-0.670505776191204,6.5
-0.20361916202164396,14.0,0.09432052729373552,-0.41298658268475996,19.25
-0.5754250330435956,29.933333333333334,-0.36429242869126627,-0.5773010436042432,16.5
1.4763925514849525,26.0,1.3444361883494043,1.3261040747613557,46.5
1.3276702030761716,22.966666666666665,1.4258795236363961,1.1063075778485187,44.0
0.5014349341385013,24.083333333333332,0.5355378194310304,0.11811810717358869,47.0
-1.0711661944061979,4.0,-1.3487288600728649,-0.6720409129632245,5.25
-0.8866403176767849,9.783333333333333,-1.0617004065856999,-0.6533802289730493,8.75
1.3331784382024225,39.86666666666667,1.4258795236363961,1.1142201113820187,48.75
1.3386866733286742,57.0,1.4258795236363961,1.122150189335771,46.5
-1.0023132553280587,6.0,-1.0617004065856999,-0.6673806763338765,6.25
-0.9885426675124308,9.0,-1.0617004065856999,-0.6661196711282882,7.5
1.811017835404709,31.25,1.537369914660336,1.8674092002066478,52.75
1.4199331414408785,71.81666666666666,1.4258795236363961,1.241156733218467,50.5
0.9255690388598388,27.283333333333335,1.0226164071668253,0.5760801090027533,39.0
0.03185788962559196,18.683333333333334,0.40269820459399547,-0.267575686323311,39.63
-0.7406720868311297,8.0,-0.5754125308429825,-0.6246709782837339,7.75
1.7366566612003183,31.483333333333334,1.568207682390362,1.741523598795901,51.0
-0.9444767865024218,8.883333333333333,-1.0617004065856999,-0.6613475888198358,8.0
-0.20361916202164396,26.0,0.09432052729373552,-0.41298658268475996,21.25
-1.0284773721777516,6.016666666666667,-1.3487288600728649,-0.6694744932382859,6.0
1.429572552911818,32.166666666666664,1.4258795236363961,1.255529451246509,48.0
-0.846705613011464,8.4,-0.7730905291123797,-0.6467500829073192,10.0
1.2051119715170837,37.266666666666666,1.2954120447785933,0.9347916806788605,43.04
-0.579556209388284,28.4,-0.36429242869126627,-0.578677732330866,17.25
1.3524572611443018,40.0,1.4258795236363961,1.1420521410587507,45.5
-1.083559723440263,1.7333333333333334,-1.3487288600728649,-0.6725886278329561,4.25
-0.38263680362480595,15.45,-0.12470669478875666,-0.5020793417752372,17.0
-1.0298544309593143,5.0,-1.3487288600728649,-0.6695737288653344,5.75
-0.8370662015405246,11.0,-0.7730905291123797,-0.6450115405130058,9.75
1.2560631464349068,26.0,1.2954120447785933,1.0050411841559188,43.5
-0.8095250259092689,13.0,-0.7730905291123797,-0.639748214437507,10.5
-1.0670350180615096,3.316666666666667,-1.3487288600728649,-0.6718386038671975,5.0
-0.8577220832639663,14.9,-0.7730905291123797,-0.6486711969248763,10.25
1.318030791605232,20.216666666666665,1.2954120447785933,1.092502860426124,43.75
-0.5891956208592235,11.716666666666667,-0.36429242869126627,-0.5818516276070184,13.5
1.145898443909884,29.0,1.0605705828345495,0.8550363910041983,41.5
-0.7682132624623854,21.0,-0.7730905291123797,-0.6310308306249618,13.25
-0.9981820789833703,7.4,-1.0617004065856999,-0.6670138882979901,6.75
-0.9720179621336774,4.866666666666666,-1.0617004065856999,-0.6644617234145059,9.0
-0.11135622365693744,22.8,0.13622826292684784,-0.35983302021668195,22.25
0.3843849377056647,16.616666666666667,0.39558179665629717,0.010047219739007646,29.0
0.8938966868838947,50.016666666666666,0.9000560482397988,0.5382877829912722,44.75
1.0384878589479871,27.666666666666668,1.0226164071668253,0.7155385125306929,40.5
1.2037349127355212,31.2,1.2954120447785933,0.9329138794487999,42.5
-0.8962797291477242,4.933333333333334,-1.0617004065856999,-0.6548424467483988,9.5
-0.29725915916791334,16.333333333333332,0.09432052729373552,-0.46190042634639705,18.25
1.141767267565196,55.03333333333333,1.0605705828345495,0.8495477287810923,44.25
1.3207849091683577,37.38333333333333,1.2954120447785933,1.0964415827726224,45.0
-0.9265750223421055,7.933333333333334,-1.0617004065856999,-0.6590881964493013,7.75
1.1390131500020702,25.433333333333334,1.0605705828345495,0.845894103263683,41.25
